"Participant","Trial","Stimulus","Condition","TrialType","Accuracy","RT"
"sub-019",80,"Computer","Concrete","New",0,127.91955193739
"sub-019",81,"Generosity","Abstract","New",1,637.252794692314
"sub-019",82,"Knowledge","Abstract","New",1,377.604552830599
"sub-019",83,"Ambition","Concrete","Old",1,1037.39405046405
"sub-019",84,"Compassion","Abstract","Old",1,566.23972230905
"sub-019",85,"Lamp","Concrete","Old",0,-62.5153787211299
"sub-019",86,"Respect","Abstract","New",1,455.757875501978
"sub-019",87,"Success","Abstract","New",1,306.88124480275
"sub-019",88,"Book","Concrete","New",1,769.465235584492
"sub-019",89,"Lamp","Abstract","Old",1,538.564065381718
"sub-019",90,"Hope","Concrete","New",1,36.9121718709517
"sub-019",91,"Camera","Abstract","Old",1,883.536827007606
"sub-019",92,"Beach","Abstract","New",1,935.266673363628
"sub-019",93,"Shoe","Concrete","New",1,748.839162303094
"sub-019",94,"Integrity","Concrete","Old",1,405.864791156411
"sub-019",95,"School","Concrete","New",1,335.883886674821
"sub-019",96,"Respect","Concrete","New",1,767.563915550015
"sub-019",97,"Book","Abstract","New",1,446.642600762438
"sub-019",98,"House","Abstract","Old",1,643.727547587373
"sub-019",99,"Friendship","Concrete","New",1,165.927140930405
"sub-019",100,"Faith","Abstract","Old",1,616.941932888242
"sub-020",1,"Shoe","Concrete","Old",1,624.0577267488
"sub-020",2,"Shoe","Abstract","Old",1,887.316683142611
"sub-020",3,"Camera","Concrete","Old",1,352.164326176837
"sub-020",4,"Dog","Concrete","Old",1,446.064679064006
"sub-020",5,"Chair","Abstract","Old",1,159.695392273489
"sub-020",6,"Happiness","Concrete","New",1,535.172268161916
"sub-020",7,"Freedom","Abstract","Old",1,294.121349066998
"sub-020",8,"Courage","Concrete","New",1,406.755275291357
"sub-020",9,"Table","Abstract","Old",0,504.867867328414
"sub-020",10,"Train","Concrete","Old",1,862.69383827464
"sub-020",11,"Creativity","Concrete","Old",1,290.162525160988
"sub-020",12,"Loyalty","Concrete","Old",1,288.072686529885
"sub-020",13,"Peace","Abstract","Old",1,453.45822907407
"sub-020",14,"Gratitude","Abstract","New",1,216.711191938789
"sub-020",15,"Beach","Concrete","New",0,714.817973054623
"sub-020",16,"Trust","Abstract","New",1,317.769791595094
"sub-020",17,"Window","Concrete","Old",1,439.438510295839
"sub-020",18,"School","Abstract","New",1,599.244835471733
"sub-020",19,"Computer","Concrete","New",1,421.446779927155
"sub-020",20,"Camera","Abstract","Old",1,466.998165977865
"sub-020",21,"Generosity","Abstract","Old",1,728.407427758677
"sub-020",22,"Tree","Concrete","Old",0,779.17334071539
"sub-020",23,"Humility","Concrete","Old",1,360.842560714758
"sub-020",24,"School","Concrete","New",1,223.458934289295
"sub-020",25,"Car","Concrete","New",0,500.493081897744
"sub-020",26,"Beach","Abstract","New",1,545.471625549853
"sub-020",27,"Knowledge","Abstract","New",1,518.094179426148
"sub-020",28,"Road","Concrete","New",0,382.284374202362
"sub-020",29,"Wisdom","Concrete","Old",1,455.404842023978
"sub-020",30,"Courage","Abstract","New",1,491.826422485844
"sub-020",31,"Lamp","Concrete","Old",0,346.602114650298
"sub-020",32,"Knowledge","Concrete","New",1,505.664419415616
"sub-020",33,"Love","Abstract","New",1,569.773229099863
"sub-020",34,"Boat","Abstract","New",0,11.5557462289205
"sub-020",35,"Wisdom","Abstract","Old",1,90.4193551434052
"sub-020",36,"Success","Concrete","New",1,555.038248624079
"sub-020",37,"Love","Concrete","New",1,654.422545422697
"sub-020",38,"Chair","Concrete","Old",1,851.979918412563
"sub-020",39,"Integrity","Concrete","New",1,449.32723102532
"sub-020",40,"Success","Abstract","New",1,446.60019836796
"sub-020",41,"Window","Abstract","Old",1,899.813658119113
"sub-020",42,"Car","Abstract","New",1,152.317592878471
"sub-020",43,"Loyalty","Abstract","Old",1,83.374717716536
"sub-020",44,"Phone","Concrete","New",1,34.2766686847852
"sub-020",45,"River","Abstract","Old",1,507.113047395822
"sub-020",46,"Park","Abstract","New",1,490.03835572772
"sub-020",47,"Book","Concrete","Old",1,151.757241973208
"sub-020",48,"Tree","Abstract","Old",1,427.381612537211
"sub-020",49,"Respect","Abstract","Old",1,581.928105277791
"sub-020",50,"Gratitude","Concrete","New",1,501.523235303049
"sub-020",51,"Honesty","Abstract","New",1,724.892429638555
"sub-020",52,"Trust","Concrete","New",1,608.451765688045
"sub-020",53,"Determination","Concrete","Old",1,909.61284282437
"sub-020",54,"Hope","Abstract","New",1,228.095748224564
"sub-020",55,"Ambition","Abstract","Old",1,297.762948322692
"sub-020",56,"Ambition","Concrete","Old",1,530.225005279064
"sub-020",57,"Justice","Abstract","New",1,1083.90268565933
"sub-020",58,"House","Concrete","New",1,376.07412277269
"sub-020",59,"Table","Concrete","Old",0,800.58926147527
"sub-020",60,"Road","Abstract","New",1,373.932334026744
"sub-020",61,"Garden","Abstract","New",0,392.031968983953
"sub-020",62,"Book","Abstract","Old",1,388.977724938798
"sub-020",63,"Faith","Concrete","New",1,349.609117701561
"sub-020",64,"House","Abstract","New",1,610.55198491039
"sub-020",65,"Mountain","Abstract","New",1,1064.87502736101
"sub-020",66,"Park","Concrete","New",1,421.471228238823
"sub-020",67,"Hospital","Concrete","New",1,583.872180744855
"sub-020",68,"Determination","Abstract","Old",1,573.371742307346
"sub-020",69,"Computer","Abstract","New",1,399.062063657302
"sub-020",70,"Phone","Abstract","New",1,511.050788693494
"sub-020",71,"Humility","Abstract","Old",1,308.55525725977
"sub-020",72,"Apple","Abstract","Old",1,814.61680287694
"sub-020",73,"Creativity","Abstract","Old",1,733.49616029512
"sub-020",74,"Faith","Abstract","New",1,372.223313921165
"sub-020",75,"Hospital","Abstract","New",1,624.661745644155
"sub-020",76,"Hope","Concrete","New",1,217.525281925407
"sub-020",77,"Respect","Concrete","Old",1,160.290761297598
"sub-020",78,"Compassion","Concrete","New",1,379.287618908142
"sub-020",79,"Dog","Abstract","Old",1,407.282281464234
"sub-020",80,"Patience","Abstract","Old",1,687.961500903624
"sub-020",81,"Train","Abstract","Old",1,447.664842566141
"sub-020",82,"Bridge","Concrete","Old",1,398.777212169268
"sub-020",83,"Garden","Concrete","New",0,403.266010584845
"sub-020",84,"Honesty","Concrete","New",1,539.475537186052
"sub-020",85,"River","Concrete","Old",0,574.167517210929
"sub-020",86,"Boat","Concrete","New",0,598.381008404722
"sub-020",87,"Lamp","Abstract","Old",0,319.517222013619
"sub-020",88,"Integrity","Abstract","New",1,794.88804740558
"sub-020",89,"Apple","Concrete","Old",0,520.807104259565
"sub-020",90,"Mountain","Concrete","New",1,591.347825088136
"sub-020",91,"Happiness","Abstract","New",1,732.275090360908
"sub-020",92,"Friendship","Concrete","Old",1,214.125031076323
"sub-020",93,"Patience","Concrete","Old",1,311.680782253544
"sub-020",94,"Bridge","Abstract","Old",1,416.434117280762
"sub-020",95,"Generosity","Concrete","Old",1,307.942969615191
"sub-020",96,"Compassion","Abstract","New",1,549.178186935393
"sub-020",97,"Friendship","Abstract","Old",1,607.602849077158
"sub-020",98,"Justice","Concrete","New",1,346.24442862131
"sub-020",99,"Peace","Concrete","Old",1,645.482662286154
"sub-020",100,"Freedom","Concrete","Old",1,309.032153454194
